SettlementDeadline;TID;Time;Value;FromParticipantId;FromAccountId;ToParticipantId;ToAccountId;Linkcode;Starttime
2024-03-08;13335;2024-03-08 09:16:51;150486298.22;21;0;5;0;1755;2024-03-08 23:10:04
2024-03-08;14915;2024-03-08 23:10:02;150486298.22;5;4;21;4;1755;2024-03-08 23:10:04
2024-03-08;12582;2024-03-08 02:24:00;190642259.23;15;2;26;2;2074;2024-03-08 23:10:19
2024-03-08;14916;2024-03-08 23:10:17;190642259.23;26;0;15;0;2074;2024-03-08 23:10:19
2024-03-08;14051;2024-03-08 15:42:22;99287921.95;16;7;13;7;5139;2024-03-08 23:11:33
2024-03-08;14917;2024-03-08 23:11:31;99287921.95;13;0;16;0;5139;2024-03-08 23:11:33
2024-03-08;14786;2024-03-08 22:13:16;143076201.16;22;0;4;0;3359;2024-03-08 23:12:01
2024-03-08;14918;2024-03-08 23:11:59;143076201.16;4;5;22;5;3359;2024-03-08 23:12:01
2024-03-09;13151;2024-03-08 07:33:25;84450295.03;23;0;18;0;7215;2024-03-08 23:12:07
2024-03-09;14919;2024-03-08 23:12:05;84450295.03;18;1;23;1;7215;2024-03-08 23:12:07
2024-03-08;12517;2024-03-08 01:52:37;19780524.91;26;0;1;0;6273;2024-03-08 23:12:31
2024-03-08;14920;2024-03-08 23:12:29;19780524.91;1;8;26;8;6273;2024-03-08 23:12:31
2024-03-08;14626;2024-03-08 20:53:03;217810691.39;18;0;14;0;5302;2024-03-08 23:13:03
2024-03-08;14922;2024-03-08 23:13:01;217810691.39;14;1;18;1;5302;2024-03-08 23:13:03
2024-03-08;13424;2024-03-08 09:59:16;411395120.46;7;0;27;0;4248;2024-03-08 23:14:02
2024-03-08;14923;2024-03-08 23:14:00;411395120.46;27;4;7;4;4248;2024-03-08 23:14:02
2024-03-08;13042;2024-03-08 06:41:09;51925189.45;13;0;18;0;2411;2024-03-08 23:14:16
2024-03-08;14924;2024-03-08 23:14:14;51925189.45;18;8;13;8;2411;2024-03-08 23:14:16
2024-03-08;13417;2024-03-08 09:56:56;142396538.71;11;0;14;0;7002;2024-03-08 23:14:18
2024-03-08;14925;2024-03-08 23:14:16;142396538.71;14;5;11;5;7002;2024-03-08 23:14:18
2024-03-09;13010;2024-03-08 06:27:43;7662310.52;20;1;14;1;5607;2024-03-08 23:14:20
2024-03-09;14926;2024-03-08 23:14:18;7662310.52;14;0;20;0;5607;2024-03-08 23:14:20
2024-03-10;14571;2024-03-08 20:22:52;19669031.33;15;0;27;0;1396;2024-03-08 23:15:17
2024-03-10;14927;2024-03-08 23:15:15;19669031.33;27;3;15;3;1396;2024-03-08 23:15:17
2024-03-08;14223;2024-03-08 17:20:57;269770130.43;14;3;19;3;6272;2024-03-08 23:15:38
2024-03-08;14928;2024-03-08 23:15:36;269770130.43;19;0;14;0;6272;2024-03-08 23:15:38
2024-03-08;13788;2024-03-08 13:17:18;99674644.09;16;0;25;0;1059;2024-03-08 23:15:55
2024-03-08;14929;2024-03-08 23:15:53;99674644.09;25;5;16;5;1059;2024-03-08 23:15:55
2024-03-08;11759;2024-03-07 21:49:14;37766684.85;6;7;9;7;3372;2024-03-08 23:16:03
2024-03-08;14930;2024-03-08 23:16:01;37766684.85;9;0;6;0;3372;2024-03-08 23:16:03
2024-03-09;11705;2024-03-07 21:18:54;205981574.12;25;5;12;5;2309;2024-03-08 23:16:34
2024-03-09;14931;2024-03-08 23:16:32;205981574.12;12;0;25;0;2309;2024-03-08 23:16:34
2024-03-07;11271;2024-03-07 17:31:03;246596796.6;7;0;29;0;3796;2024-03-08 23:17:29
2024-03-07;14932;2024-03-08 23:17:27;246596796.6;29;2;7;2;3796;2024-03-08 23:17:29
2024-03-08;12865;2024-03-08 05:07:06;301644922.97;7;0;15;0;1177;2024-03-08 23:17:30
2024-03-08;14933;2024-03-08 23:17:28;301644922.97;15;2;7;2;1177;2024-03-08 23:17:30
2024-03-08;13003;2024-03-08 06:24:02;25539064.1;21;8;29;8;6228;2024-03-08 23:18:19
2024-03-08;14934;2024-03-08 23:18:17;25539064.1;29;0;21;0;6228;2024-03-08 23:18:19
2024-03-08;14329;2024-03-08 18:19:42;32007975.15;10;3;4;3;5299;2024-03-08 23:18:22
2024-03-08;14935;2024-03-08 23:18:20;32007975.15;4;0;10;0;5299;2024-03-08 23:18:22
2024-03-09;14337;2024-03-08 18:23:33;69826366.92;9;0;3;0;5941;2024-03-08 23:19:30
2024-03-09;14936;2024-03-08 23:19:28;69826366.92;3;2;9;2;5941;2024-03-08 23:19:30
2024-03-08;14080;2024-03-08 16:04:27;31287931.01;15;1;23;1;1315;2024-03-08 23:19:39
2024-03-08;14937;2024-03-08 23:19:37;31287931.01;23;0;15;0;1315;2024-03-08 23:19:39
2024-03-09;13882;2024-03-08 14:14:47;14737607.42;20;0;25;0;3140;2024-03-08 23:20:23
2024-03-09;14938;2024-03-08 23:20:21;14737607.42;25;2;20;2;3140;2024-03-08 23:20:23
2024-03-08;14384;2024-03-08 18:46:42;26519951.14;25;3;9;3;2005;2024-03-08 23:20:24
2024-03-08;14939;2024-03-08 23:20:22;26519951.14;9;0;25;0;2005;2024-03-08 23:20:24
2024-03-09;12788;2024-03-08 04:26:59;294785891.1;2;0;11;0;3459;2024-03-08 23:21:27
2024-03-09;14940;2024-03-08 23:21:25;294785891.1;11;1;2;1;3459;2024-03-08 23:21:27
2024-03-09;12856;2024-03-08 05:02:52;148217913.76;20;0;29;0;4791;2024-03-08 23:22:42
2024-03-09;14941;2024-03-08 23:22:40;148217913.76;29;2;20;2;4791;2024-03-08 23:22:42
2024-03-08;13954;2024-03-08 14:51:18;305620099.49;6;6;7;6;647;2024-03-08 23:23:47
2024-03-08;14942;2024-03-08 23:23:45;305620099.49;7;0;6;0;647;2024-03-08 23:23:47
2024-03-09;14851;2024-03-08 22:35:30;120761785.9;1;0;30;0;5557;2024-03-08 23:24:04
2024-03-09;14943;2024-03-08 23:24:02;120761785.9;30;4;1;4;5557;2024-03-08 23:24:04
2024-03-07;11393;2024-03-07 18:41:43;61498403.55;26;7;24;7;1506;2024-03-08 23:24:40
2024-03-07;14944;2024-03-08 23:24:38;61498403.55;24;0;26;0;1506;2024-03-08 23:24:40
2024-03-10;13638;2024-03-08 12:02:44;76753983.46;26;6;30;6;3793;2024-03-08 23:25:04
2024-03-10;14945;2024-03-08 23:25:02;76753983.46;30;0;26;0;3793;2024-03-08 23:25:04
2024-03-08;13704;2024-03-08 12:37:53;165345467.33;21;0;2;0;6960;2024-03-08 23:25:20
2024-03-08;14946;2024-03-08 23:25:18;165345467.33;2;4;21;4;6960;2024-03-08 23:25:20
2024-03-09;14206;2024-03-08 17:13:24;46383364.05;4;5;1;5;419;2024-03-08 23:25:55
2024-03-09;14947;2024-03-08 23:25:53;46383364.05;1;0;4;0;419;2024-03-08 23:25:55
2024-03-10;12506;2024-03-08 01:47:17;391128396.79;7;0;9;0;2067;2024-03-08 23:25:59
2024-03-10;14948;2024-03-08 23:25:57;391128396.79;9;2;7;2;2067;2024-03-08 23:25:59
2024-03-08;12479;2024-03-08 01:29:23;10694371.79;22;0;9;0;5439;2024-03-08 23:26:12
2024-03-08;14949;2024-03-08 23:26:10;10694371.79;9;8;22;8;5439;2024-03-08 23:26:12
2024-03-08;13094;2024-03-08 07:02:03;85965236.66;4;0;5;0;5309;2024-03-08 23:26:52
2024-03-08;14950;2024-03-08 23:26:50;85965236.66;5;3;4;3;5309;2024-03-08 23:26:52
2024-03-09;14032;2024-03-08 15:34:56;335098211.61;22;2;17;2;4893;2024-03-08 23:27:13
2024-03-09;14951;2024-03-08 23:27:11;335098211.61;17;0;22;0;4893;2024-03-08 23:27:13
2024-03-10;12590;2024-03-08 02:28:14;102605080.27;23;8;10;8;3458;2024-03-08 23:27:16
2024-03-10;14952;2024-03-08 23:27:14;102605080.27;10;0;23;0;3458;2024-03-08 23:27:16
2024-03-10;13066;2024-03-08 06:49:33;173396550.58;6;0;27;0;3141;2024-03-08 23:27:57
2024-03-10;14953;2024-03-08 23:27:55;173396550.58;27;3;6;3;3141;2024-03-08 23:27:57
2024-03-09;14317;2024-03-08 18:11:06;189520972.39;9;4;28;4;4214;2024-03-08 23:28:46
2024-03-09;14954;2024-03-08 23:28:44;189520972.39;28;0;9;0;4214;2024-03-08 23:28:46
2024-03-07;9926;2024-03-07 05:17:59;129614517.67;2;8;7;8;5563;2024-03-08 23:29:43
2024-03-07;14955;2024-03-08 23:29:41;129614517.67;7;0;2;0;5563;2024-03-08 23:29:43
2024-03-08;12685;2024-03-08 03:23:05;101063410.17;22;3;20;3;234;2024-03-08 23:30:06
2024-03-08;14956;2024-03-08 23:30:04;101063410.17;20;0;22;0;234;2024-03-08 23:30:06
2024-03-10;13045;2024-03-08 06:43:02;111976934.17;1;0;6;0;6286;2024-03-08 23:30:51
2024-03-10;14957;2024-03-08 23:30:49;111976934.17;6;8;1;8;6286;2024-03-08 23:30:51
2024-03-10;12464;2024-03-08 01:27:19;92100237.86;25;2;30;2;2394;2024-03-08 23:32:09
2024-03-10;14958;2024-03-08 23:32:07;92100237.86;30;0;25;0;2394;2024-03-08 23:32:09
2024-03-09;14775;2024-03-08 22:08:08;407297054.69;20;5;27;5;70;2024-03-08 23:36:17
2024-03-09;14959;2024-03-08 23:36:15;407297054.69;27;0;20;0;70;2024-03-08 23:36:17
2024-03-08;14358;2024-03-08 18:33:51;80016562.65;24;0;6;0;1683;2024-03-08 23:36:21
2024-03-08;14960;2024-03-08 23:36:19;80016562.65;6;8;24;8;1683;2024-03-08 23:36:21
2024-03-09;14615;2024-03-08 20:49:38;222142457.22;17;2;28;2;1428;2024-03-08 23:38:02
2024-03-09;14961;2024-03-08 23:38:00;222142457.22;28;0;17;0;1428;2024-03-08 23:38:02
2024-03-08;14538;2024-03-08 20:04:32;146059224.18;13;4;29;4;5258;2024-03-08 23:38:04
2024-03-08;14962;2024-03-08 23:38:02;146059224.18;29;0;13;0;5258;2024-03-08 23:38:04
2024-03-08;14604;2024-03-08 20:42:56;108570473.03;3;5;14;5;6353;2024-03-08 23:38:37
2024-03-08;14963;2024-03-08 23:38:35;108570473.03;14;0;3;0;6353;2024-03-08 23:38:37
2024-03-08;10152;2024-03-07 07:14:57;47465074.32;20;0;24;0;3791;2024-03-08 23:38:57
2024-03-08;14964;2024-03-08 23:38:55;47465074.32;24;8;20;8;3791;2024-03-08 23:38:57
2024-03-09;14192;2024-03-08 17:04:01;144696665.59;26;0;13;0;933;2024-03-08 23:39:56
2024-03-09;14965;2024-03-08 23:39:54;144696665.59;13;5;26;5;933;2024-03-08 23:39:56
2024-03-10;13266;2024-03-08 08:39:36;183930703.52;4;0;18;0;3578;2024-03-08 23:40:21
2024-03-10;14966;2024-03-08 23:40:19;183930703.52;18;2;4;2;3578;2024-03-08 23:40:21
2024-03-08;12549;2024-03-08 02:06:37;23228294.31;11;0;28;0;2865;2024-03-08 23:40:43
2024-03-08;14967;2024-03-08 23:40:41;23228294.31;28;8;11;8;2865;2024-03-08 23:40:43
2024-03-08;13431;2024-03-08 10:02:33;298616503.11;19;0;30;0;1325;2024-03-08 23:41:09
2024-03-08;14968;2024-03-08 23:41:07;298616503.11;30;7;19;7;1325;2024-03-08 23:41:09
2024-03-08;12823;2024-03-08 04:41:37;83575179.75;18;0;1;0;746;2024-03-08 23:41:20
2024-03-08;14969;2024-03-08 23:41:18;83575179.75;1;2;18;2;746;2024-03-08 23:41:20
2024-03-08;13421;2024-03-08 09:58:47;408831959.7;7;5;27;5;5448;2024-03-08 23:42:03
2024-03-08;14970;2024-03-08 23:42:01;408831959.7;27;0;7;0;5448;2024-03-08 23:42:03
2024-03-10;13419;2024-03-08 09:57:49;118437845.82;20;0;30;0;4897;2024-03-08 23:43:18
2024-03-10;14971;2024-03-08 23:43:16;118437845.82;30;7;20;7;4897;2024-03-08 23:43:18
2024-03-09;13177;2024-03-08 07:50:55;260863449.01;30;0;16;0;149;2024-03-08 23:43:58
2024-03-09;14972;2024-03-08 23:43:56;260863449.01;16;6;30;6;149;2024-03-08 23:43:58
2024-03-08;13121;2024-03-08 07:18:49;138477466.3;29;6;25;6;820;2024-03-08 23:44:25
2024-03-08;14973;2024-03-08 23:44:23;138477466.3;25;0;29;0;820;2024-03-08 23:44:25
2024-03-09;14476;2024-03-08 19:30:43;13319047.3;1;1;29;1;3913;2024-03-08 23:45:21
2024-03-09;14974;2024-03-08 23:45:19;13319047.3;29;0;1;0;3913;2024-03-08 23:45:21
2024-03-09;14804;2024-03-08 22:20:16;14156952.27;22;0;10;0;5163;2024-03-08 23:45:38
2024-03-09;14975;2024-03-08 23:45:36;14156952.27;10;1;22;1;5163;2024-03-08 23:45:38
2024-03-08;11064;2024-03-07 15:40:31;122161798.79;23;0;30;0;276;2024-03-08 23:45:40
2024-03-08;14976;2024-03-08 23:45:38;122161798.79;30;1;23;1;276;2024-03-08 23:45:40
2024-03-08;14674;2024-03-08 21:18:56;79966946.06;13;4;15;4;2095;2024-03-08 23:46:41
2024-03-08;14977;2024-03-08 23:46:39;79966946.06;15;0;13;0;2095;2024-03-08 23:46:41
2024-03-09;12999;2024-03-08 06:22:35;11641622.86;6;0;10;0;4907;2024-03-08 23:47:09
2024-03-09;14978;2024-03-08 23:47:07;11641622.86;10;4;6;4;4907;2024-03-08 23:47:09
2024-03-09;14908;2024-03-08 23:04:29;64274819.21;27;0;11;0;10;2024-03-08 23:48:19
2024-03-09;14979;2024-03-08 23:48:17;64274819.21;11;4;27;4;10;2024-03-08 23:48:19
2024-03-08;13942;2024-03-08 14:45:39;213990873.36;7;0;2;0;3750;2024-03-08 23:49:22
2024-03-08;14980;2024-03-08 23:49:20;213990873.36;2;8;7;8;3750;2024-03-08 23:49:22
2024-03-09;12123;2024-03-08 00:22:13;29689901.58;19;0;14;0;1267;2024-03-08 23:49:55
2024-03-09;14981;2024-03-08 23:49:53;29689901.58;14;3;19;3;1267;2024-03-08 23:49:55
2024-03-08;13770;2024-03-08 13:08:28;32771706.28;2;0;7;0;2944;2024-03-08 23:51:06
2024-03-08;14982;2024-03-08 23:51:04;32771706.28;7;8;2;8;2944;2024-03-08 23:51:06
2024-03-07;11281;2024-03-07 17:39:35;114747649.29;27;0;8;0;248;2024-03-08 23:51:52
2024-03-07;14983;2024-03-08 23:51:50;114747649.29;8;2;27;2;248;2024-03-08 23:51:52
2024-03-09;13437;2024-03-08 10:05:29;102661216.78;9;6;15;6;5570;2024-03-08 23:52:21
2024-03-09;14984;2024-03-08 23:52:19;102661216.78;15;0;9;0;5570;2024-03-08 23:52:21
2024-03-09;13085;2024-03-08 06:57:05;172672466.64;6;0;2;0;7381;2024-03-08 23:52:23
2024-03-09;14985;2024-03-08 23:52:21;172672466.64;2;2;6;2;7381;2024-03-08 23:52:23
2024-03-09;14921;2024-03-08 23:12:41;114682808.19;17;4;5;4;2748;2024-03-08 23:52:32
2024-03-09;14986;2024-03-08 23:52:30;114682808.19;5;0;17;0;2748;2024-03-08 23:52:32
2024-03-08;12016;2024-03-08 00:02:43;28427468.98;28;7;18;7;15;2024-03-08 23:52:37
2024-03-08;14987;2024-03-08 23:52:35;28427468.98;18;0;28;0;15;2024-03-08 23:52:37
2024-03-10;12439;2024-03-08 01:23:27;219079029.47;18;0;11;0;5119;2024-03-08 23:52:39
2024-03-10;14988;2024-03-08 23:52:37;219079029.47;11;1;18;1;5119;2024-03-08 23:52:39
2024-03-08;13852;2024-03-08 13:54:20;109035412.62;2;0;10;0;1787;2024-03-08 23:53:01
2024-03-08;14989;2024-03-08 23:52:59;109035412.62;10;1;2;1;1787;2024-03-08 23:53:01
2024-03-09;12837;2024-03-08 04:51:57;162679684.19;19;0;24;0;7332;2024-03-08 23:53:16
2024-03-09;14990;2024-03-08 23:53:14;162679684.19;24;1;19;1;7332;2024-03-08 23:53:16
2024-03-08;14072;2024-03-08 15:58:39;19077430.81;9;0;29;0;5155;2024-03-08 23:53:20
2024-03-08;14991;2024-03-08 23:53:18;19077430.81;29;8;9;8;5155;2024-03-08 23:53:20
2024-03-09;12469;2024-03-08 01:28:22;62395618.25;4;1;6;1;4630;2024-03-08 23:53:27
2024-03-09;14992;2024-03-08 23:53:25;62395618.25;6;0;4;0;4630;2024-03-08 23:53:27
2024-03-08;12080;2024-03-08 00:14:21;77227234.94;23;0;18;0;1846;2024-03-08 23:53:45
2024-03-08;14993;2024-03-08 23:53:43;77227234.94;18;8;23;8;1846;2024-03-08 23:53:45
2024-03-08;13494;2024-03-08 10:29:40;10438673.67;28;4;13;4;1566;2024-03-08 23:54:22
2024-03-08;14994;2024-03-08 23:54:20;10438673.67;13;0;28;0;1566;2024-03-08 23:54:22
2024-03-08;14460;2024-03-08 19:24:37;17556009.93;25;0;15;0;5427;2024-03-08 23:54:43
2024-03-08;14995;2024-03-08 23:54:41;17556009.93;15;4;25;4;5427;2024-03-08 23:54:43
2024-03-08;13106;2024-03-08 07:11:05;92308438.75;15;7;29;7;4000;2024-03-08 23:55:24
2024-03-08;14996;2024-03-08 23:55:22;92308438.75;29;0;15;0;4000;2024-03-08 23:55:24
2024-03-09;12172;2024-03-08 00:33:24;151109145.11;16;0;9;0;6746;2024-03-08 23:55:25
2024-03-09;14997;2024-03-08 23:55:23;151109145.11;9;8;16;8;6746;2024-03-08 23:55:25
2024-03-09;13319;2024-03-08 09:08:10;23105589.0;28;2;12;2;4438;2024-03-08 23:56:38
2024-03-09;14998;2024-03-08 23:56:36;23105589.0;12;0;28;0;4438;2024-03-08 23:56:38
2024-03-09;12969;2024-03-08 06:07:47;214974739.39;30;0;24;0;4477;2024-03-08 23:59:10
2024-03-09;14999;2024-03-08 23:59:08;214974739.39;24;8;30;8;4477;2024-03-08 23:59:10
2024-03-10;13587;2024-03-08 11:30:16;47781569.3;28;0;12;0;5594;2024-03-08 23:59:32
2024-03-10;15000;2024-03-08 23:59:30;47781569.3;12;4;28;4;5594;2024-03-08 23:59:32
